areaCode,Geometry
E02005295,"{""coordinates"":[[[-2.6953495680193,53.7387235329226],[-2.68992096252788,53.7357028232673],[-2.68164393287034,53.7370937621463],[-2.67774377011978,53.7367786747013],[-2.67657343206314,53.733231313125],[-2.67429967685039,53.7292407202325],[-2.67347342738453,53.7254483600818],[-2.67337948295523,53.7214056646623],[-2.68406107259149,53.7208679820603],[-2.69481956836131,53.7172079942488],[-2.6910750078955,53.723366691532],[-2.69291957474938,53.7264862350238],[-2.69305615195058,53.7267049869815],[-2.69973621035172,53.7368141409512],[-2.6953495680193,53.7387235329226]]],""type"":""Polygon""}"
E02005296,"{""coordinates"":[[[-2.74610211251805,53.7382671039659],[-2.73440132682203,53.7344955005112],[-2.72752373468534,53.7329860707831],[-2.72047997135368,53.7291018613162],[-2.71694703038559,53.7254639858826],[-2.72840919295505,53.7265847053886],[-2.72895236406976,53.7241593616435],[-2.7299031266221,53.7201024699591],[-2.73123372363204,53.7145588421237],[-2.73219050470994,53.71092740472],[-2.75197536210917,53.7099387556276],[-2.77443270864346,53.7090418977075],[-2.7817264641472,53.7108404690649],[-2.77669655453244,53.7137082169635],[-2.79181131947276,53.7171670238605],[-2.79172443549605,53.719597405329],[-2.77792426961964,53.7211401582169],[-2.77801626821734,53.7262930456295],[-2.78263198920345,53.7269467810975],[-2.78349028846249,53.7338225714068],[-2.79229599241514,53.7318718038045],[-2.77676102836613,53.7381406719236],[-2.76823021835419,53.7350111465316],[-2.75187997754951,53.7388059787445],[-2.74961688468886,53.7387628597725],[-2.74610211251805,53.7382671039659]]],""type"":""Polygon""}"
E02005297,"{""coordinates"":[[[-2.77613644424769,53.7534785632801],[-2.77394253923278,53.7480692329489],[-2.77438621747032,53.7534319883594],[-2.77365057407509,53.7446419549041],[-2.75187997754951,53.7388059787445],[-2.76823021835419,53.7350111465316],[-2.77676102836613,53.7381406719236],[-2.79229599241514,53.7318718038045],[-2.78349028846249,53.7338225714068],[-2.78263198920345,53.7269467810975],[-2.77801626821734,53.7262930456295],[-2.77792426961964,53.7211401582169],[-2.79172443549605,53.719597405329],[-2.79181131947276,53.7171670238605],[-2.77669655453244,53.7137082169635],[-2.7817264641472,53.7108404690649],[-2.77443270864346,53.7090418977075],[-2.75197536210917,53.7099387556276],[-2.75541881940225,53.7008747409642],[-2.75559658547428,53.7002553884296],[-2.75762307855868,53.692879980807],[-2.76966964899399,53.6917492197026],[-2.76976818237122,53.6916878934128],[-2.80993613616021,53.6876287552432],[-2.81039460516995,53.6876607829043],[-2.81605062687307,53.6878429067229],[-2.82314624045129,53.6876178458091],[-2.82553936747758,53.6875418386197],[-2.82629437937461,53.6885123575609],[-2.83332948334292,53.6975530160521],[-2.8236722475512,53.7022067107169],[-2.82662880924781,53.7158782961133],[-2.82298029541599,53.7154261887862],[-2.82151312789403,53.7187118515089],[-2.82709754722909,53.7162157157957],[-2.82994690034078,53.7195594068324],[-2.82672729413876,53.7201327138428],[-2.83543340762275,53.7243416567736],[-2.82433579814628,53.7307464675842],[-2.83618372215374,53.7248055989329],[-2.84303169318007,53.7291537220595],[-2.83432380971187,53.7305369730552],[-2.84305834673057,53.7298051908593],[-2.84176936470387,53.7350195260263],[-2.83435328984411,53.7376941830698],[-2.84214429291722,53.7351092497462],[-2.84554673706733,53.7302334399817],[-2.85489456228832,53.7347177858265],[-2.85012400064117,53.7369190362895],[-2.82225856640141,53.7436949643735],[-2.81863523968412,53.7398979933708],[-2.8320227078448,53.7369814592018],[-2.82898112430595,53.7333371499043],[-2.8317416292297,53.7369492677504],[-2.81779403451119,53.7395208417164],[-2.82006930786851,53.744330191126],[-2.77613644424769,53.7534785632801]]],""type"":""Polygon""}"
E02005298,"{""coordinates"":[[[-2.72840919295505,53.7265847053886],[-2.71694703038559,53.7254639858826],[-2.69512184248007,53.7265207743975],[-2.69305615195058,53.7267049869815],[-2.69291957474938,53.7264862350238],[-2.6910750078955,53.723366691532],[-2.69481956836131,53.7172079942488],[-2.68406107259149,53.7208679820603],[-2.67337948295523,53.7214056646623],[-2.66475645098022,53.7206108681244],[-2.65842804921186,53.7177235031578],[-2.67680731042008,53.704729796112],[-2.67923371467634,53.7034838442186],[-2.68082918713365,53.6995994528145],[-2.68776335278764,53.7009605828712],[-2.6878034720556,53.700977242407],[-2.69314719489,53.7015879213432],[-2.69518429974891,53.7017047283302],[-2.70198628062233,53.7038442695372],[-2.70583189607456,53.7014035414031],[-2.71290480773448,53.7024024079674],[-2.72655343780822,53.7083997792745],[-2.73219050470994,53.71092740472],[-2.73123372363204,53.7145588421237],[-2.7299031266221,53.7201024699591],[-2.72895236406976,53.7241593616435],[-2.72840919295505,53.7265847053886]]],""type"":""Polygon""}"
E02005299,"{""coordinates"":[[[-2.67680731042008,53.704729796112],[-2.67757881983049,53.6959823309168],[-2.68481590729829,53.6944566666223],[-2.68532850872765,53.6955846640734],[-2.69515027926973,53.6925869704923],[-2.69604054756757,53.6937121537933],[-2.703584486682,53.6919841690121],[-2.70535840251259,53.6926578195049],[-2.7025553020969,53.6958315683868],[-2.70244918955847,53.6983194471256],[-2.71098933267812,53.6986023051509],[-2.71010504456741,53.696308421215],[-2.7129919579894,53.7013776032023],[-2.71290480773448,53.7024024079674],[-2.70583189607456,53.7014035414031],[-2.70198628062233,53.7038442695372],[-2.69518429974891,53.7017047283302],[-2.69314719489,53.7015879213432],[-2.6878034720556,53.700977242407],[-2.68776335278764,53.7009605828712],[-2.68082918713365,53.6995994528145],[-2.67923371467634,53.7034838442186],[-2.67680731042008,53.704729796112]]],""type"":""Polygon""}"
E02005300,"{""coordinates"":[[[-2.71290480773448,53.7024024079674],[-2.7129919579894,53.7013776032023],[-2.71825938412866,53.7022967806129],[-2.72070152134278,53.6980249733097],[-2.71497478661389,53.6973531889416],[-2.72149239039382,53.696695457859],[-2.72200886490464,53.6927537305057],[-2.72590364989485,53.6915157132447],[-2.72983527946389,53.6925016017835],[-2.73010199382546,53.691128482766],[-2.73445318533108,53.6873015249663],[-2.74410900763398,53.6877537784932],[-2.7482174570191,53.6924063084614],[-2.75762307855868,53.692879980807],[-2.75559658547428,53.7002553884296],[-2.75541881940225,53.7008747409642],[-2.75197536210917,53.7099387556276],[-2.73219050470994,53.71092740472],[-2.72655343780822,53.7083997792745],[-2.71290480773448,53.7024024079674]]],""type"":""Polygon""}"
E02005301,"{""coordinates"":[[[-2.7129919579894,53.7013776032023],[-2.71010504456741,53.696308421215],[-2.71098933267812,53.6986023051509],[-2.70244918955847,53.6983194471256],[-2.7025553020969,53.6958315683868],[-2.70535840251259,53.6926578195049],[-2.70358448516775,53.691984169021],[-2.69604054756757,53.6937121537933],[-2.69515027926973,53.6925869704923],[-2.6953582610361,53.6890377260024],[-2.68769875812164,53.6891090800476],[-2.69709604825843,53.6861652905575],[-2.69289678647177,53.6813178529812],[-2.68734450458455,53.6815745821442],[-2.68823556593991,53.679094586027],[-2.70810285162618,53.6815417111578],[-2.70751245056603,53.6857262770231],[-2.71068569400231,53.6871328290406],[-2.71153492558273,53.6912536806666],[-2.71197164001996,53.6936788481298],[-2.72200886490464,53.6927537305057],[-2.72149239039382,53.696695457859],[-2.71497478661389,53.6973531889416],[-2.72070152134278,53.6980249733097],[-2.71825938412866,53.7022967806129],[-2.7129919579894,53.7013776032023]]],""type"":""Polygon""}"
E02005302,"{""coordinates"":[[[-2.67757881983049,53.6959823309168],[-2.67758862368363,53.6936946850646],[-2.67715562881413,53.6936213570112],[-2.66789186584325,53.6920072887458],[-2.65594103862678,53.6885142796732],[-2.65891629757878,53.6806224463301],[-2.67634439133767,53.6792520473122],[-2.67806147763682,53.6792725861514],[-2.68823556593991,53.679094586027],[-2.68734450458455,53.6815745821442],[-2.69289678647177,53.6813178529812],[-2.69709604825843,53.6861652905575],[-2.68769875812164,53.6891090800476],[-2.6953582610361,53.6890377260024],[-2.69515027926973,53.6925869704923],[-2.68532850872765,53.6955846640734],[-2.68481590729829,53.6944566666223],[-2.67757881983049,53.6959823309168]]],""type"":""Polygon""}"
E02005303,"{""coordinates"":[[[-2.71197164001996,53.6936788481298],[-2.71153492558273,53.6912536806666],[-2.71068569400231,53.6871328290406],[-2.70751245056603,53.6857262770231],[-2.70810285162618,53.6815417111578],[-2.71248796674292,53.6713304215324],[-2.72001352140885,53.673152851762],[-2.73355035967148,53.6742830256661],[-2.72910734556579,53.6833075796553],[-2.73445318533108,53.6873015249663],[-2.73010199382546,53.691128482766],[-2.72983527946389,53.6925016017835],[-2.72590364989485,53.6915157132447],[-2.72200886490464,53.6927537305057],[-2.71197164001996,53.6936788481298]]],""type"":""Polygon""}"
E02005304,"{""coordinates"":[[[[-2.90430089221565,53.7289227624257],[-2.90615285931029,53.726364617294],[-2.90749174784949,53.7284177078138],[-2.90430089221565,53.7289227624257]]],[[[-2.85423261129544,53.7319747797432],[-2.83681266700923,53.7236587809885],[-2.82711002321139,53.7144557082539],[-2.8243925922219,53.7024821856127],[-2.83062685137242,53.7014882629397],[-2.83393446987422,53.6978159845605],[-2.82813765685799,53.6890360545859],[-2.82538187758149,53.6870782174318],[-2.81605062687307,53.6878429067229],[-2.82405314207062,53.6806804170871],[-2.81810472578776,53.6788165892852],[-2.81850946491706,53.6761281810028],[-2.81648880599807,53.6727545928015],[-2.82333520159445,53.668178414402],[-2.81235315391129,53.6563845156474],[-2.8167454755147,53.6547153353033],[-2.84176165232823,53.6520821210398],[-2.85874142201636,53.6585472952969],[-2.86174276753734,53.6611118811449],[-2.84585547621294,53.6599122445604],[-2.84735179247498,53.6651060004707],[-2.8358686528129,53.6700213894907],[-2.83521445875404,53.6775175972137],[-2.867310637547,53.6737805186391],[-2.86420347057338,53.6789391202556],[-2.85668550981288,53.680571503386],[-2.86254456679414,53.6850145854634],[-2.85337281159869,53.6874623458901],[-2.85455488091539,53.6835486773776],[-2.84894665991686,53.6798235452781],[-2.84091680896796,53.6827069922074],[-2.84673607225322,53.6940430936405],[-2.88823280519394,53.6823805716773],[-2.88185006080617,53.6919653233282],[-2.88701839654443,53.6973128253473],[-2.89470980020709,53.7088855399494],[-2.89584354269434,53.7106906980568],[-2.89710050895034,53.7125810610752],[-2.89772755241854,53.7134915768981],[-2.8995239974964,53.716259332576],[-2.89601219099072,53.71641126879],[-2.90022496019125,53.7172766260978],[-2.90105629959653,53.718379472647],[-2.90209983373017,53.7201415249751],[-2.90458530266161,53.7239500215398],[-2.89906412728994,53.7215351257107],[-2.9040200096093,53.7239515978255],[-2.90466784785101,53.7240743520269],[-2.90594928324251,53.726063547028],[-2.89627648222286,53.7230004806652],[-2.90056397694162,53.7263398236179],[-2.89457735789207,53.730064601531],[-2.8893874158526,53.7306444078684],[-2.89114252314694,53.7256859317251],[-2.88877976430072,53.7307253189376],[-2.88612164823442,53.7268593648975],[-2.88414338258591,53.7309646211254],[-2.8742499078526,53.7307569207168],[-2.87479075118369,53.732787925663],[-2.85423261129544,53.7319747797432]]]],""type"":""MultiPolygon""}"
E02005305,"{""coordinates"":[[[[-2.91509389632717,53.7260983068269],[-2.91321403244282,53.7227878822958],[-2.91241460739235,53.7240856094563],[-2.90759664169466,53.7226086218298],[-2.89470980020709,53.7088855399494],[-2.88701839654443,53.6973128253473],[-2.88185006080617,53.6919653233282],[-2.88823280519394,53.6823805716773],[-2.84673607225322,53.6940430936405],[-2.84091680896796,53.6827069922074],[-2.84894665991686,53.6798235452781],[-2.85455488091539,53.6835486773776],[-2.85337281159869,53.6874623458901],[-2.86254456679414,53.6850145854634],[-2.85668550981288,53.680571503386],[-2.86420347057338,53.6789391202556],[-2.867310637547,53.6737805186391],[-2.83521445875404,53.6775175972137],[-2.8358686528129,53.6700213894907],[-2.84735179247498,53.6651060004707],[-2.84585547621294,53.6599122445604],[-2.86174276753734,53.6611118811449],[-2.85874142201636,53.6585472952969],[-2.84176165232823,53.6520821210398],[-2.8167454755147,53.6547153353033],[-2.81211160210899,53.6531862660585],[-2.81440669381367,53.6484469481048],[-2.8065429887909,53.6415569926044],[-2.80619425388714,53.6412711357259],[-2.8060137039879,53.6400400860271],[-2.80637910975615,53.640113169904],[-2.80730130495714,53.6385714049696],[-2.80583154318628,53.6337491593698],[-2.80589295656794,53.6322090222055],[-2.80644669389449,53.6315077902921],[-2.80783848624966,53.6304260755646],[-2.80822652687625,53.6291273256911],[-2.80772579347338,53.6281600042058],[-2.80922586929864,53.6218721797328],[-2.82007266659635,53.6227150779435],[-2.84360962632859,53.6243273107284],[-2.86705529320584,53.63624251335],[-2.87922620311879,53.6406595658194],[-2.89895254951448,53.6497155636301],[-2.93106032860313,53.6473676827415],[-2.9296595856147,53.6437662702729],[-2.94198811298468,53.6418973747051],[-2.94958985057967,53.6367771888779],[-2.96035174007286,53.6387367457852],[-2.95834386503654,53.6429828319484],[-2.95508483885089,53.6465273404523],[-2.94996816010186,53.6523347787216],[-2.94029966808042,53.6584608105684],[-2.94184085184386,53.6627744713987],[-2.94743809345347,53.667349104658],[-2.94483953625364,53.6713906989142],[-2.94370729611779,53.675250319319],[-2.94451625059917,53.6789937109319],[-2.94444368083573,53.6790414905161],[-2.94927063988975,53.6798730290977],[-2.9505975749997,53.6805688510983],[-2.94678559399721,53.6880176424003],[-2.95032709600492,53.691565122037],[-2.95048405500046,53.6917327996477],[-2.95521398886206,53.696502200272],[-2.95546168918174,53.6967420078103],[-2.95621594291525,53.6974881145663],[-2.95271937998873,53.6997929045558],[-2.94152891046639,53.6965385708009],[-2.95112716702542,53.6997138707003],[-2.94259729901115,53.7001596590567],[-2.95364551386336,53.7023679014017],[-2.94731778662468,53.7041698849746],[-2.95510568478426,53.7044379666677],[-2.94378181298122,53.7081508275943],[-2.93711851168219,53.7045196951074],[-2.92884253613516,53.7045058989205],[-2.93802631300015,53.7054231032873],[-2.94032044742095,53.7114299905286],[-2.94674645990412,53.710301718859],[-2.94140094786985,53.7132731014032],[-2.94824329702868,53.711781953035],[-2.93590241057472,53.7254278609929],[-2.93231108427882,53.718742502193],[-2.93286949655144,53.7245302079991],[-2.92841412580604,53.7220732584368],[-2.92825450649194,53.7161296443731],[-2.92717781129735,53.7207103287063],[-2.91550648551221,53.7133397784576],[-2.91950258383121,53.7170491997466],[-2.91578936596411,53.7168781235187],[-2.92934822048653,53.7241611991066],[-2.91509389632717,53.7260983068269]]],[[[-2.90458530266161,53.7239500215398],[-2.90209983373017,53.7201415249751],[-2.90663477699835,53.7234068977229],[-2.9120754630277,53.7248018706331],[-2.90749174784949,53.7284177078138],[-2.90615285931029,53.726364617294],[-2.90623709016343,53.7259176718669],[-2.90556791524662,53.7241870750298],[-2.90458530266161,53.7239500215398]]]],""type"":""MultiPolygon""}"
E02005306,"{""coordinates"":[[[-2.87922620311879,53.6406595658194],[-2.86705529320584,53.63624251335],[-2.84360962632859,53.6243273107284],[-2.84954552954727,53.6183561157177],[-2.85398902991954,53.6198238362275],[-2.84991166643328,53.612761852771],[-2.85623314052531,53.60625947755],[-2.87628656384431,53.6064512175912],[-2.89146230193815,53.6030193141387],[-2.88008837975736,53.5905310444527],[-2.88604936994221,53.5908269025183],[-2.90090129172741,53.5815524466103],[-2.90903506861835,53.5736116526264],[-2.92403216047168,53.5773801967438],[-2.93806827055104,53.5766611651046],[-2.93201166574685,53.572981819935],[-2.93901366153451,53.5696680977415],[-2.93861229620055,53.5583036119458],[-2.9383911533464,53.5547056076141],[-2.93742892657895,53.5439473054468],[-2.9419860321162,53.5410154390599],[-2.96479821578205,53.5473880654819],[-2.96496581299249,53.5474794023373],[-2.97327502973074,53.5478901209782],[-2.9784868036525,53.5438375632775],[-2.96480323109599,53.5260288551846],[-2.96415717515103,53.5256250839472],[-2.96306080506864,53.523113690541],[-2.9641820050998,53.519605162851],[-2.96418477817929,53.5195925760265],[-2.96418818749512,53.5195366493447],[-2.96417291038545,53.5194582306959],[-2.96414266697793,53.5186060945155],[-2.96438733211823,53.5185502115072],[-2.96565806594945,53.5184606870128],[-2.97294327532847,53.5154463376947],[-2.99152256129323,53.5229917606986],[-3.02509059856727,53.5390059905721],[-3.03193235579071,53.5372629174361],[-3.03904873306316,53.5384436784474],[-3.04058805342651,53.5417325584636],[-3.04449452209533,53.5406532815647],[-3.04669847697182,53.5429584187183],[-3.04061879601933,53.5488285973668],[-3.03893723661983,53.5536549089595],[-3.03917276007634,53.5541298439491],[-3.03927893381306,53.5591865158327],[-3.03777790678658,53.5665517107787],[-3.02262004697427,53.5695980107163],[-3.02070918671733,53.5836751326418],[-3.03334495011078,53.5851028335719],[-3.03546298187317,53.5870360083093],[-3.03101134617077,53.595288731021],[-3.02927858657765,53.6015421752963],[-3.02746706350838,53.6033246643455],[-3.01409843509407,53.6112770290303],[-3.01000530380542,53.6155269898039],[-3.00320182475806,53.6216775162296],[-3.00048420930792,53.6248110954706],[-2.99372084960035,53.6282712694733],[-2.98182310415567,53.622205221559],[-2.97050868920583,53.6293401010115],[-2.97022582415498,53.6295230307341],[-2.96969046438295,53.6298624464951],[-2.96776872684312,53.6310637200938],[-2.96685522031593,53.6315986216759],[-2.96651067534216,53.6318648879331],[-2.96035174007286,53.6387367457852],[-2.94958985057967,53.6367771888779],[-2.94198811298468,53.6418973747051],[-2.9296595856147,53.6437662702729],[-2.93106032860313,53.6473676827415],[-2.89895254951448,53.6497155636301],[-2.87922620311879,53.6406595658194]]],""type"":""Polygon""}"
E02005307,"{""coordinates"":[[[-2.81046778629069,53.6192576842218],[-2.82353123039739,53.6112625207706],[-2.82220882578539,53.6073818780345],[-2.831055072404,53.5970230419603],[-2.82802039566658,53.5906561178007],[-2.85241434075179,53.5856977343536],[-2.85356434721855,53.5874338560216],[-2.85863176484517,53.5840181732713],[-2.87086564603294,53.5885334382474],[-2.87657090941896,53.5896684661621],[-2.88604936994221,53.5908269025183],[-2.88008837975736,53.5905310444527],[-2.89146230193815,53.6030193141387],[-2.87628656384431,53.6064512175912],[-2.85623314052531,53.60625947755],[-2.84991166643328,53.612761852771],[-2.85398902991954,53.6198238362275],[-2.84954552954727,53.6183561157177],[-2.84360962632859,53.6243273107284],[-2.82007266659635,53.6227150779435],[-2.80922586929864,53.6218721797328],[-2.80976863165979,53.6197924617586],[-2.81046778629069,53.6192576842218]]],""type"":""Polygon""}"
E02005308,"{""coordinates"":[[[-2.69094731133227,53.6203088418912],[-2.69475249048157,53.6157653575268],[-2.69944848628028,53.6142994975468],[-2.69630171387975,53.6049185672108],[-2.68931235371905,53.6043028657624],[-2.6925885238954,53.5961403700594],[-2.69328551479149,53.5896940446629],[-2.70006725793197,53.5912063285296],[-2.70779866898373,53.5862523563876],[-2.71367959428582,53.5819826637905],[-2.71637881129328,53.5775966434469],[-2.71638807422796,53.5713060073519],[-2.72104812829147,53.5688114947776],[-2.7297811439594,53.5712944646611],[-2.74409971686376,53.5533996558382],[-2.74944440815072,53.5582217920482],[-2.76543828378074,53.5673909137089],[-2.7787502154067,53.5836889026277],[-2.77353078226296,53.5867831643038],[-2.77721546161576,53.5924246531499],[-2.78130088302337,53.6026182333031],[-2.79396593254636,53.6075865598697],[-2.79595308657387,53.6159612286018],[-2.79080054798054,53.6145456540234],[-2.78727805948968,53.6173183593825],[-2.79297663996452,53.6230824326027],[-2.78100207730967,53.623471634327],[-2.77950158284314,53.6197832638239],[-2.76619975970852,53.6191546824145],[-2.75873536200636,53.6146522238539],[-2.73616828221459,53.6236847598183],[-2.72828457258289,53.6211281439723],[-2.70969003484612,53.6178089621497],[-2.6956402324072,53.623448330061],[-2.69582017132558,53.6265752328918],[-2.69094731133227,53.6203088418912]]],""type"":""Polygon""}"
E02005309,"{""coordinates"":[[[-2.85863176484517,53.5840181732713],[-2.8732443607031,53.5753304850415],[-2.87842698000547,53.5717367879875],[-2.87898801857016,53.5712836162894],[-2.88364513276876,53.5703744589588],[-2.88138317886338,53.5727012074513],[-2.88655865604755,53.5724368428702],[-2.88507325985828,53.5753691415164],[-2.89120528107911,53.5731070299441],[-2.89099227752357,53.5717544940132],[-2.89304789922815,53.5683015668634],[-2.89637909212242,53.5606794175635],[-2.89049674391989,53.5594689981049],[-2.8908583146352,53.5558001130552],[-2.90350159814507,53.5586557328894],[-2.90648974935821,53.5624503164994],[-2.90791249772244,53.5645612597643],[-2.90874746293847,53.570745085544],[-2.90903506861835,53.5736116526264],[-2.90090129172741,53.5815524466103],[-2.88604936994221,53.5908269025183],[-2.87657090941896,53.5896684661621],[-2.87086564603294,53.5885334382474],[-2.85863176484517,53.5840181732713]]],""type"":""Polygon""}"
E02005310,"{""coordinates"":[[[-2.88507325985828,53.5753691415164],[-2.88655865604755,53.5724368428702],[-2.88138317886338,53.5727012074513],[-2.88364513276876,53.5703744589588],[-2.87898801857016,53.5712836162894],[-2.87842698000547,53.5717367879875],[-2.8732443607031,53.5753304850415],[-2.86976231802704,53.5728460577564],[-2.87259442293805,53.5689735192404],[-2.86528361672621,53.5685107073205],[-2.86424120284531,53.5628655899307],[-2.86511100467788,53.5589957100344],[-2.87377517408475,53.5609872495357],[-2.87435082493783,53.558152453918],[-2.8789901436362,53.5585955649575],[-2.87859071763364,53.5543981906469],[-2.8864527844349,53.5523188186193],[-2.8908583146352,53.5558001130552],[-2.89049674391989,53.5594689981049],[-2.89637909212242,53.5606794175635],[-2.89304789922815,53.5683015668634],[-2.89099227752357,53.5717544940132],[-2.89120528107911,53.5731070299441],[-2.88507325985828,53.5753691415164]]],""type"":""Polygon""}"
E02005311,"{""coordinates"":[[[-2.77353078226296,53.5867831643038],[-2.7787502154067,53.5836889026277],[-2.76543828378074,53.5673909137089],[-2.7673158968565,53.5678639583393],[-2.76754498594108,53.5679298986244],[-2.77450272986032,53.5683112854436],[-2.78098557196732,53.571927248041],[-2.78896293189232,53.5682185067572],[-2.80478303933838,53.5634218739661],[-2.80030658063216,53.5612542535597],[-2.80982791906188,53.5538318536851],[-2.81579563033778,53.5488902669623],[-2.82246079072743,53.5489762677892],[-2.82316376561523,53.5451956404974],[-2.78246929239358,53.5314181813147],[-2.79430102133207,53.5215282390305],[-2.81690435473831,53.5119898432419],[-2.82259017112271,53.5051204978545],[-2.81991592415615,53.4965268548158],[-2.82496423380182,53.4852092010837],[-2.82557448963233,53.4827816618036],[-2.84442096546297,53.4841303475619],[-2.84349077594022,53.4882808282847],[-2.85026684783167,53.4932531458063],[-2.86147102460493,53.4910290276136],[-2.87202354241082,53.4962288887143],[-2.87333242589279,53.5000391905942],[-2.88166696787204,53.5027563315447],[-2.88798924412481,53.5038317211849],[-2.89238896448984,53.511146087699],[-2.8812074109385,53.5200023311436],[-2.89166242015758,53.5221511717534],[-2.89196768878366,53.5322858982427],[-2.87747853416234,53.5406290451655],[-2.87614264243558,53.5449730924553],[-2.88098628679563,53.5478003676839],[-2.8832979539224,53.5491043996948],[-2.8864527844349,53.5523188186193],[-2.87859071763364,53.5543981906469],[-2.8789901436362,53.5585955649575],[-2.87435082493783,53.558152453918],[-2.87377517408475,53.5609872495357],[-2.86511100467788,53.5589957100344],[-2.86424120284531,53.5628655899307],[-2.86528361672621,53.5685107073205],[-2.87259442293805,53.5689735192404],[-2.86976231802704,53.5728460577564],[-2.8732443607031,53.5753304850415],[-2.8586317648634,53.58401817417],[-2.85356434721855,53.5874338560216],[-2.85241434075179,53.5856977343536],[-2.82802039566658,53.5906561178007],[-2.83105507242165,53.597023042859],[-2.82220882578539,53.6073818780345],[-2.82353123039739,53.6112625207706],[-2.81046778629069,53.6192576842218],[-2.80976863165979,53.6197924617586],[-2.80922586929864,53.6218721797328],[-2.80772579347338,53.6281600042058],[-2.80534630415885,53.6276420963594],[-2.80402344281782,53.6269382218221],[-2.80165337454591,53.6251501523234],[-2.80103991032342,53.6250148681725],[-2.79595308657387,53.6159612286018],[-2.79396593254636,53.6075865598697],[-2.78130088302337,53.6026182333031],[-2.77721546161576,53.5924246531499],[-2.77353078226296,53.5867831643038]]],""type"":""Polygon""}"
E02005312,"{""coordinates"":[[[-2.76543828378074,53.5673909137089],[-2.74944440815072,53.5582217920482],[-2.76018630101037,53.5568573623427],[-2.76477550903034,53.5578867887669],[-2.76792143413223,53.5625054768864],[-2.77371817090844,53.5592762572638],[-2.77840126499613,53.5586362692007],[-2.78610176837917,53.5585177328034],[-2.78453716588278,53.5536721856594],[-2.78619963890168,53.5534585429706],[-2.79605019293007,53.5536464119151],[-2.79708967922729,53.5561477993018],[-2.80595305305475,53.554650708245],[-2.80982791906188,53.5538318536851],[-2.80030658063216,53.5612542535597],[-2.80478303933838,53.5634218739661],[-2.78896293189232,53.5682185067572],[-2.78098557196732,53.571927248041],[-2.77450272986032,53.5683112854436],[-2.76754498594108,53.5679298986244],[-2.7673158968565,53.5678639583393],[-2.76543828378074,53.5673909137089]]],""type"":""Polygon""}"
E02005313,"{""coordinates"":[[[-2.75938625471363,53.5560155560821],[-2.76449215929344,53.5511690119176],[-2.7747215941602,53.5492588124763],[-2.77482020559513,53.5486551247184],[-2.77557177984926,53.5456014262475],[-2.7740266648516,53.5397627608916],[-2.773604997997,53.5370822908609],[-2.78924318770647,53.5407007419712],[-2.79217884831336,53.5467362305819],[-2.79069424588612,53.548591257794],[-2.79246896562147,53.550733044453],[-2.79605019293007,53.5536464119151],[-2.78619963890168,53.5534585429706],[-2.78453716588278,53.5536721856594],[-2.78610176837917,53.5585177328034],[-2.77840126499613,53.5586362692007],[-2.77371817090844,53.5592762572638],[-2.76792143413223,53.5625054768864],[-2.76477551053976,53.5578867887572],[-2.76018630101037,53.5568573623427],[-2.75939709544522,53.5560520929908],[-2.75938625471363,53.5560155560821]]],""type"":""Polygon""}"
E02005314,"{""coordinates"":[[[-2.79246896562147,53.550733044453],[-2.79069424588612,53.548591257794],[-2.79217884831336,53.5467362305819],[-2.78924318770647,53.5407007419712],[-2.773604997997,53.5370822908609],[-2.77188402604681,53.5367237636938],[-2.77222228797776,53.5339089799509],[-2.78246929239358,53.5314181813147],[-2.82316376561523,53.5451956404974],[-2.82246079072743,53.5489762677892],[-2.81579563033778,53.5488902669623],[-2.80982791906188,53.5538318536851],[-2.80595305305475,53.554650708245],[-2.79708967922729,53.5561477993018],[-2.79605019293007,53.5536464119151],[-2.79246896562147,53.550733044453]]],""type"":""Polygon""}"
E02005315,"{""coordinates"":[[[-2.89196768878366,53.5322858982427],[-2.89166242015758,53.5221511717534],[-2.91674319470068,53.5232582965387],[-2.92300949280252,53.5252202189348],[-2.92972733296786,53.5309055487224],[-2.92982042470046,53.5310041770689],[-2.93247931037356,53.5323300175984],[-2.9419860321162,53.5410154390599],[-2.93742892657895,53.5439473054468],[-2.9383911533464,53.5547056076141],[-2.93861229620055,53.5583036119458],[-2.93901366153451,53.5696680977415],[-2.93201166574685,53.572981819935],[-2.93806827055104,53.5766611651046],[-2.92403216047168,53.5773801967438],[-2.90903506861835,53.5736116526264],[-2.90874746293847,53.570745085544],[-2.90791249772244,53.5645612597643],[-2.90648974935821,53.5624503164994],[-2.90350159814507,53.5586557328894],[-2.8908583146352,53.5558001130552],[-2.8864527844349,53.5523188186193],[-2.8832979539224,53.5491043996948],[-2.88098628679563,53.5478003676839],[-2.87614264243558,53.5449730924553],[-2.87747853414375,53.5406290442667],[-2.89196768878366,53.5322858982427]]],""type"":""Polygon""}"
