areaCode,areaName,date,newCasesBySpecimenDateRollingSum,newCasesBySpecimenDateRollingRate
E02005242,Earby & Salterforth,2020-06-13,,
E02005242,Earby & Salterforth,2020-06-20,,
E02005242,Earby & Salterforth,2020-06-27,,
E02005242,Earby & Salterforth,2020-07-04,,
E02005242,Earby & Salterforth,2020-07-11,,
E02005242,Earby & Salterforth,2020-07-18,,
E02005242,Earby & Salterforth,2020-07-25,,
E02005242,Earby & Salterforth,2020-08-01,,
E02005242,Earby & Salterforth,2020-08-08,,
E02005242,Earby & Salterforth,2020-08-15,,
E02005242,Earby & Salterforth,2020-08-22,,
E02005242,Earby & Salterforth,2020-08-29,,
E02005242,Earby & Salterforth,2020-09-05,,
E02005242,Earby & Salterforth,2020-09-12,,
E02005242,Earby & Salterforth,2020-09-19,3.0,48.6
E02005242,Earby & Salterforth,2020-09-26,7.0,113.5
E02005242,Earby & Salterforth,2020-10-03,15.0,243.2
E02005242,Earby & Salterforth,2020-10-10,8.0,129.7
E02005242,Earby & Salterforth,2020-10-17,11.0,178.3
E02005242,Earby & Salterforth,2020-10-24,32.0,518.8
E02005242,Earby & Salterforth,2020-10-31,22.0,356.7
E02005242,Earby & Salterforth,2020-11-07,19.0,308.0
E02005242,Earby & Salterforth,2020-11-14,26.0,421.5
E02005242,Earby & Salterforth,2020-11-21,11.0,178.3
E02005242,Earby & Salterforth,2020-11-28,8.0,129.7
E02005243,Colne Horsfield,2020-03-21,,
E02005243,Colne Horsfield,2020-03-28,,
E02005243,Colne Horsfield,2020-04-04,,
E02005243,Colne Horsfield,2020-04-11,4.0,81.1
E02005243,Colne Horsfield,2020-04-18,,
E02005243,Colne Horsfield,2020-04-25,4.0,81.1
E02005243,Colne Horsfield,2020-05-02,3.0,60.8
E02005243,Colne Horsfield,2020-05-09,3.0,60.8
E02005243,Colne Horsfield,2020-05-16,,
E02005243,Colne Horsfield,2020-05-23,,
E02005243,Colne Horsfield,2020-05-30,,
E02005243,Colne Horsfield,2020-06-06,,
E02005243,Colne Horsfield,2020-06-13,,
E02005243,Colne Horsfield,2020-06-20,,
E02005243,Colne Horsfield,2020-06-27,,
E02005243,Colne Horsfield,2020-07-04,,
E02005243,Colne Horsfield,2020-07-11,,
E02005243,Colne Horsfield,2020-07-18,,
E02005243,Colne Horsfield,2020-07-25,,
E02005243,Colne Horsfield,2020-08-01,,
E02005243,Colne Horsfield,2020-08-08,5.0,101.4
E02005243,Colne Horsfield,2020-08-15,,
E02005243,Colne Horsfield,2020-08-22,,
E02005243,Colne Horsfield,2020-08-29,,
E02005243,Colne Horsfield,2020-09-05,,
E02005243,Colne Horsfield,2020-09-12,,
E02005243,Colne Horsfield,2020-09-19,,
E02005243,Colne Horsfield,2020-09-26,12.0,243.3
E02005243,Colne Horsfield,2020-10-03,16.0,324.3
E02005243,Colne Horsfield,2020-10-10,37.0,750.1
E02005243,Colne Horsfield,2020-10-17,31.0,628.4
E02005243,Colne Horsfield,2020-10-24,27.0,547.3
E02005243,Colne Horsfield,2020-10-31,23.0,466.2
E02005243,Colne Horsfield,2020-11-07,19.0,385.2
E02005243,Colne Horsfield,2020-11-14,24.0,486.5
E02005243,Colne Horsfield,2020-11-21,16.0,324.3
E02005243,Colne Horsfield,2020-11-28,8.0,162.2
E02005244,Colne Vivary Bridge,2020-03-21,,
E02005244,Colne Vivary Bridge,2020-03-28,,
E02005244,Colne Vivary Bridge,2020-04-04,,
E02005244,Colne Vivary Bridge,2020-04-11,,
E02005244,Colne Vivary Bridge,2020-04-18,,
E02005244,Colne Vivary Bridge,2020-04-25,,
E02005244,Colne Vivary Bridge,2020-05-02,3.0,50.2
E02005244,Colne Vivary Bridge,2020-05-09,,
E02005244,Colne Vivary Bridge,2020-05-16,5.0,83.7
E02005244,Colne Vivary Bridge,2020-05-23,,
E02005244,Colne Vivary Bridge,2020-05-30,,
E02005244,Colne Vivary Bridge,2020-06-06,,
E02005244,Colne Vivary Bridge,2020-06-13,,
E02005244,Colne Vivary Bridge,2020-06-20,3.0,50.2
E02005244,Colne Vivary Bridge,2020-06-27,,
E02005244,Colne Vivary Bridge,2020-07-04,,
E02005244,Colne Vivary Bridge,2020-07-11,,
E02005244,Colne Vivary Bridge,2020-07-18,,
E02005244,Colne Vivary Bridge,2020-07-25,,
E02005244,Colne Vivary Bridge,2020-08-01,,
E02005244,Colne Vivary Bridge,2020-08-08,3.0,50.2
E02005244,Colne Vivary Bridge,2020-08-15,,
E02005244,Colne Vivary Bridge,2020-08-22,,
E02005244,Colne Vivary Bridge,2020-08-29,,
E02005244,Colne Vivary Bridge,2020-09-05,,
E02005244,Colne Vivary Bridge,2020-09-12,5.0,83.7
E02005244,Colne Vivary Bridge,2020-09-19,,
E02005244,Colne Vivary Bridge,2020-09-26,4.0,67.0
E02005244,Colne Vivary Bridge,2020-10-03,13.0,217.7
E02005244,Colne Vivary Bridge,2020-10-10,27.0,452.2
E02005244,Colne Vivary Bridge,2020-10-17,22.0,368.4
E02005244,Colne Vivary Bridge,2020-10-24,39.0,653.2
E02005244,Colne Vivary Bridge,2020-10-31,30.0,502.4
E02005244,Colne Vivary Bridge,2020-11-07,23.0,385.2
E02005244,Colne Vivary Bridge,2020-11-14,26.0,435.4
E02005244,Colne Vivary Bridge,2020-11-21,9.0,150.7
E02005244,Colne Vivary Bridge,2020-11-28,11.0,184.2
E02005245,"East Colne, Foulridge & Trawden",2020-03-21,,
E02005245,"East Colne, Foulridge & Trawden",2020-03-28,,
E02005245,"East Colne, Foulridge & Trawden",2020-04-04,,
E02005245,"East Colne, Foulridge & Trawden",2020-04-11,,
E02005245,"East Colne, Foulridge & Trawden",2020-04-18,3.0,43.8
E02005245,"East Colne, Foulridge & Trawden",2020-04-25,,
E02005245,"East Colne, Foulridge & Trawden",2020-05-02,,
E02005245,"East Colne, Foulridge & Trawden",2020-05-09,,
E02005245,"East Colne, Foulridge & Trawden",2020-05-16,3.0,43.8
E02005245,"East Colne, Foulridge & Trawden",2020-05-23,,
E02005245,"East Colne, Foulridge & Trawden",2020-05-30,,
E02005245,"East Colne, Foulridge & Trawden",2020-06-06,,
E02005245,"East Colne, Foulridge & Trawden",2020-06-13,,
E02005245,"East Colne, Foulridge & Trawden",2020-06-20,,
E02005245,"East Colne, Foulridge & Trawden",2020-06-27,,
E02005245,"East Colne, Foulridge & Trawden",2020-07-04,,
E02005245,"East Colne, Foulridge & Trawden",2020-07-11,,
E02005245,"East Colne, Foulridge & Trawden",2020-07-18,,
E02005245,"East Colne, Foulridge & Trawden",2020-07-25,,
E02005245,"East Colne, Foulridge & Trawden",2020-08-01,,
E02005245,"East Colne, Foulridge & Trawden",2020-08-08,,
E02005245,"East Colne, Foulridge & Trawden",2020-08-15,,
E02005245,"East Colne, Foulridge & Trawden",2020-08-22,,
E02005245,"East Colne, Foulridge & Trawden",2020-08-29,,
E02005245,"East Colne, Foulridge & Trawden",2020-09-05,,
E02005245,"East Colne, Foulridge & Trawden",2020-09-12,4.0,58.4
E02005245,"East Colne, Foulridge & Trawden",2020-09-19,4.0,58.4
E02005245,"East Colne, Foulridge & Trawden",2020-09-26,12.0,175.1
E02005245,"East Colne, Foulridge & Trawden",2020-10-03,15.0,218.9
E02005245,"East Colne, Foulridge & Trawden",2020-10-10,20.0,291.8
E02005245,"East Colne, Foulridge & Trawden",2020-10-17,20.0,291.8
E02005245,"East Colne, Foulridge & Trawden",2020-10-24,25.0,364.8
E02005245,"East Colne, Foulridge & Trawden",2020-10-31,20.0,291.8
E02005245,"East Colne, Foulridge & Trawden",2020-11-07,20.0,291.8
E02005245,"East Colne, Foulridge & Trawden",2020-11-14,26.0,379.3
E02005245,"East Colne, Foulridge & Trawden",2020-11-21,10.0,145.9
E02005245,"East Colne, Foulridge & Trawden",2020-11-28,14.0,204.3
E02005246,Colne Waterside,2020-03-21,,
E02005246,Colne Waterside,2020-03-28,,
E02005246,Colne Waterside,2020-04-04,3.0,57.6
E02005246,Colne Waterside,2020-04-11,3.0,57.6
E02005246,Colne Waterside,2020-04-18,7.0,134.4
E02005246,Colne Waterside,2020-04-25,7.0,134.4
E02005246,Colne Waterside,2020-05-02,3.0,57.6
E02005246,Colne Waterside,2020-05-09,,
E02005246,Colne Waterside,2020-05-16,3.0,57.6
E02005246,Colne Waterside,2020-05-23,,
E02005246,Colne Waterside,2020-05-30,,
E02005246,Colne Waterside,2020-06-06,,
E02005246,Colne Waterside,2020-06-13,,
E02005246,Colne Waterside,2020-06-20,,
E02005246,Colne Waterside,2020-06-27,,
E02005246,Colne Waterside,2020-07-04,,
E02005246,Colne Waterside,2020-07-11,,
E02005246,Colne Waterside,2020-07-18,,
E02005246,Colne Waterside,2020-07-25,,
E02005246,Colne Waterside,2020-08-01,,
E02005246,Colne Waterside,2020-08-08,,
E02005246,Colne Waterside,2020-08-15,3.0,57.6
E02005246,Colne Waterside,2020-08-22,,
E02005246,Colne Waterside,2020-08-29,,
E02005246,Colne Waterside,2020-09-05,4.0,76.8
E02005246,Colne Waterside,2020-09-12,3.0,57.6
E02005246,Colne Waterside,2020-09-19,,
E02005246,Colne Waterside,2020-09-26,6.0,115.2
E02005246,Colne Waterside,2020-10-03,19.0,364.8
E02005246,Colne Waterside,2020-10-10,16.0,307.2
E02005246,Colne Waterside,2020-10-17,10.0,192.0
E02005246,Colne Waterside,2020-10-24,21.0,403.2
E02005246,Colne Waterside,2020-10-31,17.0,326.4
E02005246,Colne Waterside,2020-11-07,14.0,268.8
E02005246,Colne Waterside,2020-11-14,14.0,268.8
E02005246,Colne Waterside,2020-11-21,10.0,192.0
E02005246,Colne Waterside,2020-11-28,5.0,96.0
E02005247,"Barrowford, Higham & Pendleside",2020-03-21,,
E02005247,"Barrowford, Higham & Pendleside",2020-03-28,,
E02005247,"Barrowford, Higham & Pendleside",2020-04-04,3.0,31.0
E02005247,"Barrowford, Higham & Pendleside",2020-04-11,,
E02005247,"Barrowford, Higham & Pendleside",2020-04-18,3.0,31.0
E02005247,"Barrowford, Higham & Pendleside",2020-04-25,,
E02005247,"Barrowford, Higham & Pendleside",2020-05-02,4.0,41.4
E02005247,"Barrowford, Higham & Pendleside",2020-05-09,,
E02005247,"Barrowford, Higham & Pendleside",2020-05-16,4.0,41.4
E02005247,"Barrowford, Higham & Pendleside",2020-05-23,,
E02005247,"Barrowford, Higham & Pendleside",2020-05-30,,
E02005247,"Barrowford, Higham & Pendleside",2020-06-06,,
E02005247,"Barrowford, Higham & Pendleside",2020-06-13,,
E02005247,"Barrowford, Higham & Pendleside",2020-06-20,6.0,62.0
E02005247,"Barrowford, Higham & Pendleside",2020-06-27,,
E02005247,"Barrowford, Higham & Pendleside",2020-07-04,,
E02005247,"Barrowford, Higham & Pendleside",2020-07-11,,
E02005247,"Barrowford, Higham & Pendleside",2020-07-18,,
E02005247,"Barrowford, Higham & Pendleside",2020-07-25,,
E02005247,"Barrowford, Higham & Pendleside",2020-08-01,,
E02005247,"Barrowford, Higham & Pendleside",2020-08-08,5.0,51.7
E02005247,"Barrowford, Higham & Pendleside",2020-08-15,,
E02005247,"Barrowford, Higham & Pendleside",2020-08-22,,
E02005247,"Barrowford, Higham & Pendleside",2020-08-29,4.0,41.4
E02005247,"Barrowford, Higham & Pendleside",2020-09-05,3.0,31.0
E02005247,"Barrowford, Higham & Pendleside",2020-09-12,4.0,41.4
E02005247,"Barrowford, Higham & Pendleside",2020-09-19,6.0,62.0
E02005247,"Barrowford, Higham & Pendleside",2020-09-26,16.0,165.4
E02005247,"Barrowford, Higham & Pendleside",2020-10-03,26.0,268.8
E02005247,"Barrowford, Higham & Pendleside",2020-10-10,39.0,403.3
E02005247,"Barrowford, Higham & Pendleside",2020-10-17,49.0,506.7
E02005247,"Barrowford, Higham & Pendleside",2020-10-24,39.0,403.3
E02005247,"Barrowford, Higham & Pendleside",2020-10-31,40.0,413.6
E02005247,"Barrowford, Higham & Pendleside",2020-11-07,40.0,413.6
E02005247,"Barrowford, Higham & Pendleside",2020-11-14,20.0,206.8
E02005247,"Barrowford, Higham & Pendleside",2020-11-21,22.0,227.5
E02005247,"Barrowford, Higham & Pendleside",2020-11-28,30.0,310.2
E02005248,Nelson Bradley,2020-03-21,,
E02005248,Nelson Bradley,2020-03-28,5.0,72.2
E02005248,Nelson Bradley,2020-04-04,3.0,43.3
E02005248,Nelson Bradley,2020-04-11,3.0,43.3
E02005248,Nelson Bradley,2020-04-18,,
E02005248,Nelson Bradley,2020-04-25,,
E02005248,Nelson Bradley,2020-05-02,6.0,86.6
E02005248,Nelson Bradley,2020-05-09,,
E02005248,Nelson Bradley,2020-05-16,,
E02005248,Nelson Bradley,2020-05-23,,
E02005248,Nelson Bradley,2020-05-30,3.0,43.3
E02005248,Nelson Bradley,2020-06-06,,
E02005248,Nelson Bradley,2020-06-13,,
E02005248,Nelson Bradley,2020-06-20,,
E02005248,Nelson Bradley,2020-06-27,,
E02005248,Nelson Bradley,2020-07-04,,
E02005248,Nelson Bradley,2020-07-11,13.0,187.7
E02005248,Nelson Bradley,2020-07-18,3.0,43.3
E02005248,Nelson Bradley,2020-07-25,4.0,57.7
E02005248,Nelson Bradley,2020-08-01,5.0,72.2
E02005248,Nelson Bradley,2020-08-08,18.0,259.9
E02005248,Nelson Bradley,2020-08-15,11.0,158.8
E02005248,Nelson Bradley,2020-08-22,10.0,144.4
E02005248,Nelson Bradley,2020-08-29,11.0,158.8
E02005248,Nelson Bradley,2020-09-05,6.0,86.6
E02005248,Nelson Bradley,2020-09-12,6.0,86.6
E02005248,Nelson Bradley,2020-09-19,12.0,173.2
E02005248,Nelson Bradley,2020-09-26,33.0,476.4
E02005248,Nelson Bradley,2020-10-03,22.0,317.6
E02005248,Nelson Bradley,2020-10-10,32.0,462.0
E02005248,Nelson Bradley,2020-10-17,39.0,563.0
E02005248,Nelson Bradley,2020-10-24,32.0,462.0
E02005248,Nelson Bradley,2020-10-31,32.0,462.0
E02005248,Nelson Bradley,2020-11-07,57.0,822.9
E02005248,Nelson Bradley,2020-11-14,33.0,476.4
E02005248,Nelson Bradley,2020-11-21,28.0,404.2
E02005248,Nelson Bradley,2020-11-28,17.0,245.4
E02005249,Nelson East,2020-03-21,,
E02005249,Nelson East,2020-03-28,,
E02005249,Nelson East,2020-04-04,4.0,38.8
E02005249,Nelson East,2020-04-11,,
E02005249,Nelson East,2020-04-18,5.0,48.5
E02005249,Nelson East,2020-04-25,3.0,29.1
E02005249,Nelson East,2020-05-02,7.0,67.9
E02005249,Nelson East,2020-05-09,6.0,58.2
E02005249,Nelson East,2020-05-16,3.0,29.1
E02005249,Nelson East,2020-05-23,3.0,29.1
E02005249,Nelson East,2020-05-30,,
E02005249,Nelson East,2020-06-06,,
E02005249,Nelson East,2020-06-13,,
E02005249,Nelson East,2020-06-20,,
E02005249,Nelson East,2020-06-27,,
E02005249,Nelson East,2020-07-04,,
E02005249,Nelson East,2020-07-11,7.0,67.9
E02005249,Nelson East,2020-07-18,4.0,38.8
E02005249,Nelson East,2020-07-25,9.0,87.3
E02005249,Nelson East,2020-08-01,8.0,77.6
E02005249,Nelson East,2020-08-08,13.0,126.1
E02005249,Nelson East,2020-08-15,14.0,135.8
E02005249,Nelson East,2020-08-22,15.0,145.5
E02005249,Nelson East,2020-08-29,13.0,126.1
E02005249,Nelson East,2020-09-05,10.0,97.0
E02005249,Nelson East,2020-09-12,11.0,106.7
E02005249,Nelson East,2020-09-19,19.0,184.3
E02005249,Nelson East,2020-09-26,21.0,203.7
E02005249,Nelson East,2020-10-03,25.0,242.5
E02005249,Nelson East,2020-10-10,49.0,475.2
E02005249,Nelson East,2020-10-17,44.0,426.7
E02005249,Nelson East,2020-10-24,45.0,436.4
E02005249,Nelson East,2020-10-31,46.0,446.1
E02005249,Nelson East,2020-11-07,50.0,484.9
E02005249,Nelson East,2020-11-14,43.0,417.0
E02005249,Nelson East,2020-11-21,25.0,242.5
E02005249,Nelson East,2020-11-28,31.0,300.6
E02005250,Nelson West,2020-03-21,,
E02005250,Nelson West,2020-03-28,,
E02005250,Nelson West,2020-04-04,8.0,94.0
E02005250,Nelson West,2020-04-11,,
E02005250,Nelson West,2020-04-18,,
E02005250,Nelson West,2020-04-25,3.0,35.2
E02005250,Nelson West,2020-05-02,,
E02005250,Nelson West,2020-05-09,4.0,47.0
E02005250,Nelson West,2020-05-16,7.0,82.2
E02005250,Nelson West,2020-05-23,,
E02005250,Nelson West,2020-05-30,,
E02005250,Nelson West,2020-06-06,,
E02005250,Nelson West,2020-06-13,6.0,70.5
E02005250,Nelson West,2020-06-20,,
E02005250,Nelson West,2020-06-27,,
E02005250,Nelson West,2020-07-04,5.0,58.7
E02005250,Nelson West,2020-07-11,22.0,258.5
E02005250,Nelson West,2020-07-18,11.0,129.2
E02005250,Nelson West,2020-07-25,14.0,164.5
E02005250,Nelson West,2020-08-01,14.0,164.5
E02005250,Nelson West,2020-08-08,41.0,481.7
E02005250,Nelson West,2020-08-15,30.0,352.4
E02005250,Nelson West,2020-08-22,23.0,270.2
E02005250,Nelson West,2020-08-29,16.0,188.0
E02005250,Nelson West,2020-09-05,8.0,94.0
E02005250,Nelson West,2020-09-12,10.0,117.5
E02005250,Nelson West,2020-09-19,19.0,223.2
E02005250,Nelson West,2020-09-26,20.0,235.0
E02005250,Nelson West,2020-10-03,42.0,493.4
E02005250,Nelson West,2020-10-10,61.0,716.6
E02005250,Nelson West,2020-10-17,70.0,822.4
E02005250,Nelson West,2020-10-24,65.0,763.6
E02005250,Nelson West,2020-10-31,59.0,693.1
E02005250,Nelson West,2020-11-07,64.0,751.9
E02005250,Nelson West,2020-11-14,64.0,751.9
E02005250,Nelson West,2020-11-21,47.0,552.2
E02005250,Nelson West,2020-11-28,46.0,540.4
E02005251,Marsden,2020-03-21,,
E02005251,Marsden,2020-03-28,,
E02005251,Marsden,2020-04-04,3.0,41.6
E02005251,Marsden,2020-04-11,3.0,41.6
E02005251,Marsden,2020-04-18,6.0,83.3
E02005251,Marsden,2020-04-25,3.0,41.6
E02005251,Marsden,2020-05-02,,
E02005251,Marsden,2020-05-09,3.0,41.6
E02005251,Marsden,2020-05-16,4.0,55.5
E02005251,Marsden,2020-05-23,,
E02005251,Marsden,2020-05-30,,
E02005251,Marsden,2020-06-06,,
E02005251,Marsden,2020-06-13,,
E02005251,Marsden,2020-06-20,,
E02005251,Marsden,2020-06-27,4.0,55.5
E02005251,Marsden,2020-07-04,,
E02005251,Marsden,2020-07-11,7.0,97.2
E02005251,Marsden,2020-07-18,4.0,55.5
E02005251,Marsden,2020-07-25,,
E02005251,Marsden,2020-08-01,7.0,97.2
E02005251,Marsden,2020-08-08,3.0,41.6
E02005251,Marsden,2020-08-15,10.0,138.8
E02005251,Marsden,2020-08-22,,
E02005251,Marsden,2020-08-29,4.0,55.5
E02005251,Marsden,2020-09-05,6.0,83.3
E02005251,Marsden,2020-09-12,3.0,41.6
E02005251,Marsden,2020-09-19,14.0,194.3
E02005251,Marsden,2020-09-26,15.0,208.2
E02005251,Marsden,2020-10-03,32.0,444.1
E02005251,Marsden,2020-10-10,58.0,805.0
E02005251,Marsden,2020-10-17,35.0,485.8
E02005251,Marsden,2020-10-24,32.0,444.1
E02005251,Marsden,2020-10-31,30.0,416.4
E02005251,Marsden,2020-11-07,42.0,582.9
E02005251,Marsden,2020-11-14,42.0,582.9
E02005251,Marsden,2020-11-21,33.0,458.0
E02005251,Marsden,2020-11-28,10.0,138.8
E02005252,Brierfield & Reedley,2020-03-21,,
E02005252,Brierfield & Reedley,2020-03-28,4.0,42.3
E02005252,Brierfield & Reedley,2020-04-04,,
E02005252,Brierfield & Reedley,2020-04-11,3.0,31.7
E02005252,Brierfield & Reedley,2020-04-18,,
E02005252,Brierfield & Reedley,2020-04-25,6.0,63.4
E02005252,Brierfield & Reedley,2020-05-02,,
E02005252,Brierfield & Reedley,2020-05-09,5.0,52.9
E02005252,Brierfield & Reedley,2020-05-16,8.0,84.6
E02005252,Brierfield & Reedley,2020-05-23,20.0,211.5
E02005252,Brierfield & Reedley,2020-05-30,4.0,42.3
E02005252,Brierfield & Reedley,2020-06-06,3.0,31.7
E02005252,Brierfield & Reedley,2020-06-13,5.0,52.9
E02005252,Brierfield & Reedley,2020-06-20,28.0,296.0
E02005252,Brierfield & Reedley,2020-06-27,3.0,31.7
E02005252,Brierfield & Reedley,2020-07-04,6.0,63.4
E02005252,Brierfield & Reedley,2020-07-11,22.0,232.6
E02005252,Brierfield & Reedley,2020-07-18,6.0,63.4
E02005252,Brierfield & Reedley,2020-07-25,,
E02005252,Brierfield & Reedley,2020-08-01,4.0,42.3
E02005252,Brierfield & Reedley,2020-08-08,12.0,126.9
E02005252,Brierfield & Reedley,2020-08-15,6.0,63.4
E02005252,Brierfield & Reedley,2020-08-22,6.0,63.4
E02005252,Brierfield & Reedley,2020-08-29,16.0,169.2
E02005252,Brierfield & Reedley,2020-09-05,12.0,126.9
E02005252,Brierfield & Reedley,2020-09-12,8.0,84.6
E02005252,Brierfield & Reedley,2020-09-19,47.0,496.9
E02005252,Brierfield & Reedley,2020-09-26,52.0,549.8
E02005252,Brierfield & Reedley,2020-10-03,33.0,348.9
E02005252,Brierfield & Reedley,2020-10-10,25.0,264.3
E02005252,Brierfield & Reedley,2020-10-17,48.0,507.5
E02005252,Brierfield & Reedley,2020-10-24,67.0,708.4
E02005252,Brierfield & Reedley,2020-10-31,62.0,655.5
E02005252,Brierfield & Reedley,2020-11-07,62.0,655.5
E02005252,Brierfield & Reedley,2020-11-14,41.0,433.5
E02005252,Brierfield & Reedley,2020-11-21,39.0,412.3
E02005252,Brierfield & Reedley,2020-11-28,36.0,380.6
E02005253,Grimsargh & Goosnargh,2020-03-21,,
E02005253,Grimsargh & Goosnargh,2020-03-28,,
E02005253,Grimsargh & Goosnargh,2020-04-04,4.0,62.3
E02005253,Grimsargh & Goosnargh,2020-04-11,3.0,46.7
E02005253,Grimsargh & Goosnargh,2020-04-18,11.0,171.4
E02005253,Grimsargh & Goosnargh,2020-04-25,3.0,46.7
E02005253,Grimsargh & Goosnargh,2020-05-02,3.0,46.7
E02005253,Grimsargh & Goosnargh,2020-05-09,4.0,62.3
E02005253,Grimsargh & Goosnargh,2020-05-16,,
E02005253,Grimsargh & Goosnargh,2020-05-23,3.0,46.7
E02005253,Grimsargh & Goosnargh,2020-05-30,,
E02005253,Grimsargh & Goosnargh,2020-06-06,,
E02005253,Grimsargh & Goosnargh,2020-06-13,,
E02005253,Grimsargh & Goosnargh,2020-06-20,,
E02005253,Grimsargh & Goosnargh,2020-06-27,,
E02005253,Grimsargh & Goosnargh,2020-07-04,,
E02005253,Grimsargh & Goosnargh,2020-07-11,,
E02005253,Grimsargh & Goosnargh,2020-07-18,,
E02005253,Grimsargh & Goosnargh,2020-07-25,,
E02005253,Grimsargh & Goosnargh,2020-08-01,,
E02005253,Grimsargh & Goosnargh,2020-08-08,,
E02005253,Grimsargh & Goosnargh,2020-08-15,,
E02005253,Grimsargh & Goosnargh,2020-08-22,,
E02005253,Grimsargh & Goosnargh,2020-08-29,,
E02005253,Grimsargh & Goosnargh,2020-09-05,3.0,46.7
E02005253,Grimsargh & Goosnargh,2020-09-12,,
E02005253,Grimsargh & Goosnargh,2020-09-19,6.0,93.5
E02005253,Grimsargh & Goosnargh,2020-09-26,5.0,77.9
E02005253,Grimsargh & Goosnargh,2020-10-03,18.0,280.4
E02005253,Grimsargh & Goosnargh,2020-10-10,15.0,233.7
E02005253,Grimsargh & Goosnargh,2020-10-17,18.0,280.4
E02005253,Grimsargh & Goosnargh,2020-10-24,16.0,249.3
E02005253,Grimsargh & Goosnargh,2020-10-31,26.0,405.0
E02005253,Grimsargh & Goosnargh,2020-11-07,21.0,327.2
E02005253,Grimsargh & Goosnargh,2020-11-14,7.0,109.1
E02005253,Grimsargh & Goosnargh,2020-11-21,7.0,109.1
E02005253,Grimsargh & Goosnargh,2020-11-28,14.0,218.1
E02005254,Broughton & Wychnor,2020-03-21,,
E02005254,Broughton & Wychnor,2020-03-28,,
E02005254,Broughton & Wychnor,2020-04-04,6.0,82.1
E02005254,Broughton & Wychnor,2020-04-11,,
E02005254,Broughton & Wychnor,2020-04-18,,
E02005254,Broughton & Wychnor,2020-04-25,8.0,109.4
E02005254,Broughton & Wychnor,2020-05-02,8.0,109.4
E02005254,Broughton & Wychnor,2020-05-09,7.0,95.7
E02005254,Broughton & Wychnor,2020-05-16,6.0,82.1
E02005254,Broughton & Wychnor,2020-05-23,7.0,95.7
E02005254,Broughton & Wychnor,2020-05-30,5.0,68.4
E02005254,Broughton & Wychnor,2020-06-06,,
E02005254,Broughton & Wychnor,2020-06-13,,
E02005254,Broughton & Wychnor,2020-06-20,,
E02005254,Broughton & Wychnor,2020-06-27,,
E02005254,Broughton & Wychnor,2020-07-04,,
E02005254,Broughton & Wychnor,2020-07-11,,
E02005254,Broughton & Wychnor,2020-07-18,,
E02005254,Broughton & Wychnor,2020-07-25,,
E02005254,Broughton & Wychnor,2020-08-01,,
E02005254,Broughton & Wychnor,2020-08-08,,
E02005254,Broughton & Wychnor,2020-08-15,,
E02005254,Broughton & Wychnor,2020-08-22,,
E02005254,Broughton & Wychnor,2020-08-29,,
E02005254,Broughton & Wychnor,2020-09-05,4.0,54.7
E02005254,Broughton & Wychnor,2020-09-12,6.0,82.1
E02005254,Broughton & Wychnor,2020-09-19,9.0,123.1
E02005254,Broughton & Wychnor,2020-09-26,12.0,164.1
E02005254,Broughton & Wychnor,2020-10-03,23.0,314.6
E02005254,Broughton & Wychnor,2020-10-10,27.0,369.3
E02005254,Broughton & Wychnor,2020-10-17,31.0,424.0
E02005254,Broughton & Wychnor,2020-10-24,30.0,410.3
E02005254,Broughton & Wychnor,2020-10-31,26.0,355.6
E02005254,Broughton & Wychnor,2020-11-07,24.0,328.3
E02005254,Broughton & Wychnor,2020-11-14,30.0,410.3
E02005254,Broughton & Wychnor,2020-11-21,24.0,328.3
E02005254,Broughton & Wychnor,2020-11-28,12.0,164.1
E02005255,Fulwood,2020-03-21,,
E02005255,Fulwood,2020-03-28,3.0,33.9
E02005255,Fulwood,2020-04-04,14.0,158.1
E02005255,Fulwood,2020-04-11,7.0,79.1
E02005255,Fulwood,2020-04-18,8.0,90.4
E02005255,Fulwood,2020-04-25,9.0,101.6
E02005255,Fulwood,2020-05-02,9.0,101.6
E02005255,Fulwood,2020-05-09,4.0,45.2
E02005255,Fulwood,2020-05-16,3.0,33.9
E02005255,Fulwood,2020-05-23,8.0,90.4
E02005255,Fulwood,2020-05-30,7.0,79.1
E02005255,Fulwood,2020-06-06,,
E02005255,Fulwood,2020-06-13,,
E02005255,Fulwood,2020-06-20,6.0,67.8
E02005255,Fulwood,2020-06-27,,
E02005255,Fulwood,2020-07-04,,
E02005255,Fulwood,2020-07-11,,
E02005255,Fulwood,2020-07-18,,
E02005255,Fulwood,2020-07-25,,
E02005255,Fulwood,2020-08-01,,
E02005255,Fulwood,2020-08-08,,
E02005255,Fulwood,2020-08-15,,
E02005255,Fulwood,2020-08-22,,
E02005255,Fulwood,2020-08-29,5.0,56.5
E02005255,Fulwood,2020-09-05,5.0,56.5
E02005255,Fulwood,2020-09-12,11.0,124.2
E02005255,Fulwood,2020-09-19,12.0,135.5
E02005255,Fulwood,2020-09-26,9.0,101.6
E02005255,Fulwood,2020-10-03,29.0,327.5
E02005255,Fulwood,2020-10-10,16.0,180.7
E02005255,Fulwood,2020-10-17,31.0,350.1
E02005255,Fulwood,2020-10-24,50.0,564.7
E02005255,Fulwood,2020-10-31,38.0,429.2
E02005255,Fulwood,2020-11-07,50.0,564.7
E02005255,Fulwood,2020-11-14,28.0,316.2
E02005255,Fulwood,2020-11-21,34.0,384.0
